################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-05-07 13:10:02 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-05-07 12:35:04", "1808185", "talmark5ix.pastor-publicist.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:35:50", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:32:53", "1808184", "image-mesh.xamir9el.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:34:32", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:28:34", "1808183", "4mnyykj.pastor-publicist.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:29:28", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:27:05", "1808182", "jizeeb.xamir9el.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:28:05", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 12:22:15", "1808181", "1oc44-span.pastor-publicist.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:22:28", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 12:20:11", "1808180", "1oc4l-node.xamir9el.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:21:03", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:15:51", "1808179", "shore-leaf.pastor-publicist.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:16:36", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:13:38", "1808178", "dynmesh5et.xamir9el.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:13:52", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 12:09:18", "1808177", "doma.fastexitnow.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:13:54", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:07:02", "1808176", "wg1wa8.xamir9el.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:09:17", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:04:47", "1808175", "mixblo.xamir9el.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:05:27", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 12:02:45", "1808174", "true.fastexitnow.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:02:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 11:58:14", "1808173", "outerlaunch.tavro4xel.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 12:02:53", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 11:50:45", "1808172", "un1o-loop.tavro4xel.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:51:17", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 11:47:26", "1808171", "asts.datarunkey.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:47:36", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 11:44:15", "1808170", "sketchbasic.tavro4xel.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:45:23", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 11:41:37", "1808106", "https://round-cherry-4418.hellohiall.workers.dev", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "49", "False", "https://www.cryptika.com/cloudz-rat-abuses-microsoft-phone-link-to-steal-sms-otps-and-mobile-notifications/", "CloudZ RAT", "0", "johannes"
"2026-05-07 11:41:37", "1808151", "https://dyuthiengineering.com/d.js", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:36", "1808152", "dyuthiengineering.com", "domain", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:36", "1808153", "https://openrelayzone.top/rate/rate-effect.js", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:36", "1808154", "openrelayzone.top", "domain", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "2026-05-07 11:09:54", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:35", "1808155", "https://openrelayzone.top/rate/principal-client.php", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:34", "1808156", "https://openrelayzone.top/rate/api-template.js", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:34", "1808157", "http://178.156.241.213", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:33", "1808158", "http://5.78.87.19", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:33", "1808159", "https://advancedpatternlab.com/yup", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:41:33", "1808160", "advancedpatternlab.com", "domain", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116532981200720939", "SmartApeSG", "0", "monitorsg"
"2026-05-07 11:40:26", "1808169", "abh.openlinksys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:41:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 11:37:40", "1808168", "5107vvgb.tavro4xel.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:39:09", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 11:31:12", "1808167", "tal-linea.tavro4xel.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:31:26", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 11:30:38", "1808166", "https://vbv.hidayahnetwork.com/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "True", "None", "vidar", "0", "crep1x"
"2026-05-07 11:30:37", "1808165", "vbv.hidayahnetwork.com", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "True", "None", "vidar", "0", "crep1x"
"2026-05-07 11:24:53", "1808164", "69zhzd.tavro4xel.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:25:12", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 11:18:17", "1808162", "rich-endpo.tavro4xel.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:18:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 11:12:05", "1808161", "rl035mt.7zorelax.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:12:38", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 11:05:17", "1808150", "neo-anch0r.7zorelax.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:06:01", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 11:05:04", "1808149", "gitlabh.openlinksys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 11:07:50", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:57:40", "1808148", "agmdojf.7zorelax.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:58:31", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:56:42", "1808147", "apiopss.openlinksys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:56:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:51:17", "1808146", "4rray-dock.7zorelax.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:51:34", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:49:47", "1808145", "logbins.openlinksys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:54:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:44:48", "1808144", "pipelin-reach.7zorelax.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:45:08", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:44:22", "1808143", "94.154.35.160:12345", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2026-05-07 12:44:25", "75", "False", "None", "DCRat,drb-ra,RAT", "0", "abuse_ch"
"2026-05-07 10:44:18", "1808142", "83.147.38.94:2030", "ip:port", "botnet_cc", "elf.evilginx", "None", "Evilginx", "2026-05-07 12:44:20", "75", "False", "None", "drb-ra,Evilginx,EvilGoPhish", "0", "abuse_ch"
"2026-05-07 10:44:15", "1808141", "66.85.27.30:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2026-05-07 12:44:17", "75", "False", "None", "drb-ra,Mythic", "0", "abuse_ch"
"2026-05-07 10:44:07", "1808140", "5.101.81.81:9323", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2026-05-07 12:44:09", "75", "False", "None", "drb-ra,RAT,RemcosRAT", "0", "abuse_ch"
"2026-05-07 10:43:34", "1808139", "203.159.90.139:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2026-05-07 12:43:35", "75", "False", "None", "drb-ra,RAT,RemcosRAT", "0", "abuse_ch"
"2026-05-07 10:43:04", "1808138", "104.167.199.243:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2026-05-07 12:43:04", "75", "False", "None", "drb-ra,Mythic", "0", "abuse_ch"
"2026-05-07 10:42:43", "1808137", "appsrch.openlinksys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:45:45", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 10:38:24", "1808136", "jwosviuw.7zorelax.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:39:23", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:33:56", "1808135", "webdocs.openlinksys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:34:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:31:22", "1808134", "filte-path.7zorelax.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:31:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:25:59", "1808133", "syskeys.openlinksys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:26:12", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:24:49", "1808132", "wornod.qen2virex.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:25:02", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 10:19:27", "1808131", "netmans.datarunkey.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:19:34", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 10:18:20", "1808130", "steadymeasure.qen2virex.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:19:47", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 10:11:51", "1808129", "tcpcons.datarunkey.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:13:16", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 10:07:32", "1808128", "sandman.qen2virex.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:08:04", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 10:05:40", "1808127", "sshpros.datarunkey.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:06:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 10:05:36", "1808126", "silverlinegereedschap.nl", "domain", "botnet_cc", "win.nanocore", "Nancrat,NanoCore", "Nanocore RAT", "", "75", "False", "https://bazaar.abuse.ch/sample/884f2bd859993831630eaabc84cce99724c18c400f8be768d04c346ba9561474/", "nanocore", "0", "abuse_ch"
"2026-05-07 10:00:56", "1808125", "oixkxhga.qen2virex.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 10:01:11", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:58:37", "1808124", "vmlists.datarunkey.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:59:07", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:55:07", "1808123", "75aohwq.qen2virex.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:55:42", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:50:14", "1808122", "usrgrps.datarunkey.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:50:57", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 09:46:29", "1808121", "3ohr8brt.qen2virex.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:46:45", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:43:27", "1808120", "optwebs.datarunkey.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:45:12", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:40:02", "1808119", "fmnnyp.qen2virex.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:43:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:36:49", "1808118", "proxyss.linkdevbase.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:41:26", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:31:28", "1808117", "ciabjdb.mav8loren.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:32:22", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:30:01", "1808116", "lanhops.linkdevbase.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:30:23", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:24:28", "1808115", "go1d8-core.mav8loren.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:25:12", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:23:42", "1808114", "subclis.linkdevbase.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:24:00", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:18:09", "1808113", "arkdraor.mav8loren.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:18:45", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:17:55", "1808112", "gt5kq695.die-reformer.digital", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "clearfake", "1", "ttakvam"
"2026-05-07 09:17:26", "1808111", "ya15z70c.die-reformer.digital", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:17:25", "1808110", "a62fkli6.die-reformer.digital", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:16:38", "1808109", "bitkits.linkdevbase.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:18:10", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:11:09", "1808108", "ultra-narr0.mav8loren.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:12:23", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:06:09", "1808107", "envsets.linkdevbase.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:06:44", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 09:00:14", "1808105", "m0del9-spool.mav8loren.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:00:35", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 09:00:05", "1808103", "doclabs.linkdevbase.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 09:00:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 09:00:05", "1808104", "doclabs.linkdevbase.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 08:53:26", "1808102", "30vw.mav8loren.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:54:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:53:21", "1808101", "syncits.softworkapi.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:53:36", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 08:47:08", "1808100", "roughvocal.mav8loren.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:47:15", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 08:46:15", "1808099", "ioflows.softworkapi.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:47:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:39:41", "1808098", "5t4g3-port.3toravix.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:40:39", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 08:39:24", "1808097", "taskids.softworkapi.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:42:51", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 08:31:06", "1808096", "lum-valeon.3toravix.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:31:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:30:43", "1808095", "comwebs.softworkapi.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:30:53", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:24:11", "1808094", "trackeglacie.3toravix.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:24:36", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 08:23:30", "1808093", "refid-xs.softworkapi.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:24:38", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:17:25", "1808092", "railmix.3toravix.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:17:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:17:18", "1808091", "autboxs.softworkapi.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:17:43", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:11:11", "1808090", "snowvolt.3toravix.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:11:31", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 08:10:04", "1808089", "domregs.fastexitnow.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:11:10", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 08:04:21", "1808088", "50cia8-route.3toravix.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:04:51", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 08:03:30", "1808087", "pwrlogs.fastexitnow.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 08:06:30", "100", "False", "None", "7May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-07 07:57:20", "1808086", "tlbwfid.3toravix.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 07:57:45", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 07:54:50", "1808085", "extnets.fastexitnow.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 07:55:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 07:51:22", "1808084", "gitlabh.fatovism-r2ccoon.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 07:52:58", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 07:50:26", "1808083", "pkgruns.fastexitnow.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 07:50:34", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 07:44:18", "1808082", "apiopss.fatovism-r2ccoon.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 07:45:10", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-07 07:43:17", "1808081", "modbuss.fastexitnow.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-07 07:43:19", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-07 07:42:12", "1808078", "ohn.stainedunstitch.work", "domain", "botnet_cc", "win.snappy_client", "None", "SnappyClient", "", "100", "False", "https://bazaar.abuse.ch/sample/2abbb3f0b3b681365323f0cb088b06258d52d621779aac0bd505abdfed99b201/", "SnappyClient", "0", "abuse_ch"
"2026-05-07 07:42:12", "1808079", "ootid.srv-auth-dlt-msh.in.net", "domain", "botnet_cc", "win.snappy_client", "None", "SnappyClient", "", "100", "False", "https://bazaar.abuse.ch/sample/2abbb3f0b3b681365323f0cb088b06258d52d621779aac0bd505abdfed99b201/", "SnappyClient", "0", "abuse_ch"
