################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-05-10 12:04:11 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-05-10 09:42:29", "1810161", "casual-trail.mixzipcore64.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:43:04", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-10 09:36:37", "1810160", "arktide8ex.queuedimsys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:37:09", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-10 09:35:47", "1810159", "warmhar.mixzipcore64.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:37:28", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 09:29:43", "1810158", "209id.queuedimsys.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:30:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 09:29:25", "1810157", "not1fie-mesh.mixzipcore64.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:34:17", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 09:23:51", "1810156", "rainstudio.userssawtone.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:24:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 09:22:42", "1810155", "bandwid-route.mixzipcore64.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:23:37", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 09:16:31", "1810154", "talnex5on.userssawtone.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:17:37", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 09:16:24", "1810152", "granitebroad.mixzipcore64.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:16:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 09:16:24", "1810153", "granitebroad.mixzipcore64.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 09:10:05", "1810151", "gxyuad.userssawtone.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:11:05", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 09:09:36", "1810150", "tide6-well.mixzipcore64.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:09:56", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-10 09:03:27", "1810149", "mervaleet.userssawtone.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:04:33", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 09:03:16", "1810148", "cry5t4-stream.wetshardauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 09:03:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:57:13", "1810147", "gr1m-mark.userssawtone.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:57:42", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:56:42", "1810146", "quormark2et.wetshardauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:57:05", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-10 08:49:49", "1810145", "channe-grid.wetshardauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:50:54", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:47:00", "1810144", "optwebnode.softnetworkset.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:47:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:44:23", "1810143", "5pr0-span.wetshardauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:44:34", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-10 08:40:25", "1810142", "usrgrpstat.softnetworkset.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:41:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:36:48", "1810141", "banb3.wetshardauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:38:01", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:34:25", "1810140", "vmlistview.softnetworkset.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:35:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:30:18", "1810139", "honestshape.wetshardauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:30:38", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:27:49", "1810138", "sshproserv.softnetworkset.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:28:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:23:48", "1810137", "vel-fluxix.didoprotecauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:24:54", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:20:32", "1810136", "tcpconpath.softnetworkset.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:21:37", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:17:17", "1810135", "sens-ring.didoprotecauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:18:16", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:14:00", "1810134", "netmanproc.softnetworkset.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:15:07", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:10:43", "1810133", "gey5-reach.didoprotecauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:11:53", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:07:31", "1810132", "syskeypath.logicstackhub.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:07:43", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 08:04:07", "1810131", "hz1v.didoprotecauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:09:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 08:01:00", "1810130", "webdocserv.logicstackhub.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 08:01:22", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:57:37", "1810129", "sermesh7um.didoprotecauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:58:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 07:54:29", "1810128", "appsrchcli.logicstackhub.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:54:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 07:52:22", "1810127", "ujkj.didoprotecauth.lat", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:56:18", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 07:49:04", "1810126", "logbinnode.logicstackhub.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:50:18", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:46:55", "1810125", "xml.webdatapoint.co", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:46:57", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:43:32", "1810124", "apiopsstat.logicstackhub.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:44:35", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 07:41:26", "1810123", "proc.webdatapoint.co", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:41:30", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:38:23", "1810122", "gitlabhubs.logicstackhub.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:38:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 07:35:49", "1810121", "proxysserv.infrapointbase.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:36:27", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 07:30:03", "1810120", "tmpdirsetsys.webdatapoint.co", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:31:08", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:29:54", "1810119", "lanhoppath.infrapointbase.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:30:41", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:24:34", "1810118", "sshbin.webdatapoint.co", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:24:38", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:24:12", "1810117", "subclidata.infrapointbase.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:24:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 07:18:32", "1810116", "bitkitmaps.infrapointbase.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:18:46", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-10 07:13:20", "1810115", "getcfghub.webdatapoint.co", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:13:24", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:12:13", "1810114", "envsetproc.infrapointbase.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:13:20", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:06:51", "1810113", "ipnodeclisys.webdatapoint.co", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:07:55", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:06:43", "1810112", "doclabutil.infrapointbase.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:07:16", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:01:24", "1810111", "hotfix.webdatapoint.co", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:01:27", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 07:01:00", "1810110", "syncitnode.cloudprocmgr.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 07:01:21", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 06:54:48", "1810109", "ioflowpath.cloudprocmgr.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 06:56:04", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 06:49:12", "1810108", "taskidview.cloudprocmgr.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 06:49:44", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 06:43:31", "1810107", "comwebstat.cloudprocmgr.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 06:44:15", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 06:37:21", "1810106", "refidcorex.cloudprocmgr.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 06:38:41", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 06:31:51", "1810105", "autboxserv.cloudprocmgr.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 06:33:00", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 06:25:52", "1810104", "domregutil.datalinkservice.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 06:27:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-10 06:20:58", "1810103", "׏}", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-10 06:19:51", "1810102", "pwrlogview.datalinkservice.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-10 06:21:12", "100", "False", "None", "10May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
