################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-04-22 01:20:50 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-04-21 23:14:12", "1795796", "sig.ducard.com.br", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "2026-04-22 01:14:54", "75", "False", "None", "r88vry,Vidar", "0", "abuse_ch"
"2026-04-21 23:14:09", "1795795", "https://sig.ducard.com.br/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "2026-04-22 01:14:52", "75", "False", "None", "r88vry,Vidar", "0", "abuse_ch"
"2026-04-21 23:08:46", "1795794", "wdsubs.co.uk", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 23:08:14", "1795793", "0tt37-graph.mongol-replace.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 23:10:49", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 23:03:45", "1795792", "alt-1llu.mongol-replace.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 23:05:51", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:57:14", "1795791", "tri-draa.mongol-replace.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 23:00:00", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:52:40", "1795790", "vrbkaseptik.cz", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 22:52:32", "1795789", "handlerequi.mongol-replace.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:54:53", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:48:03", "1795788", "vpntopic.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 22:47:09", "1795787", "7afu.mongol-replace.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:50:00", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:42:12", "1795786", "4mber2-flow.mongol-replace.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:38:32", "1795784", "209.54.101.159:3000", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "75", "False", "https://bazaar.abuse.ch/sample/4db60c88de6ae375433dc71b8fde1ff323ff5bc5425903a77324a321ac85029c/", "remcos", "0", "abuse_ch"
"2026-04-21 22:35:36", "1795783", "wwyik.dependint7amur.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:38:27", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:29:37", "1795780", "openshi.dependint7amur.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:32:32", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:25:05", "1795779", "rzeusijc.dependint7amur.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:27:39", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:19:04", "1795778", "383aosc.dependint7amur.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:22:26", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:14:44", "1795776", "ymqzqwf.dependint7amur.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:16:24", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:12:50", "1795775", "tuestadodeseado.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 22:08:49", "1795773", "45.157.233.139:25565", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "75", "False", "https://bazaar.abuse.ch/sample/0ac8ef75974a1e69c74855aea131206598a060feab1790282b8ca1c431058fe0/", "xworm", "0", "abuse_ch"
"2026-04-21 22:07:30", "1795772", "luna-nod.dependint7amur.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 22:03:30", "1795771", "t1ny-branch.over-resweat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:05:57", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:56:28", "1795770", "qjdc65n.over-resweat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 22:00:54", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:51:34", "1795769", "fabr2-path.over-resweat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 21:55:43", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:35:30", "1795766", "closedsun.over-resweat.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:32:43", "1795762", "theoiltemple.com.au", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 21:29:43", "1795759", "zty3nf.autovete7an.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:26:51", "1795757", "176.65.134.30:19286", "ip:port", "botnet_cc", "elf.mirai", "Katana", "Mirai", "", "100", "False", "", "Mirai", "0", "NDA0E"
"2026-04-21 21:24:44", "1795756", "z7wb.autovete7an.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 21:27:50", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:24:13", "1795755", "thejadefoundation.org", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 21:18:50", "1795753", "d4rk-panel.autovete7an.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 21:22:39", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:13:20", "1795752", "tofk4.autovete7an.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 21:17:12", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 21:06:53", "1795748", "grow9-craft.autovete7an.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 21:11:49", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 20:50:44", "1795745", "4mbe-wave.junkie-talker.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 20:55:14", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 20:44:55", "1795744", "m46v.junkie-talker.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 20:49:05", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 20:40:29", "1795743", "6347.junkie-talker.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 20:43:45", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 20:34:17", "1795742", "1aqmr.junkie-talker.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 20:38:35", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 20:12:36", "1795737", "rural-drive.ant5pender.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 19:55:33", "1795723", "5he1l-sheet.ant5pender.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 19:49:48", "1795722", "dyncoreis3.pepper-reprint.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 19:52:52", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 19:46:40", "1795720", "narcore.pepper-reprint.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 19:47:21", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 19:42:01", "1795719", "sugestoesdepresentespara.com.br", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 19:34:47", "1795717", "staging48.prioritywinepass.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 19:32:58", "1795716", "p9hda.pepper-reprint.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 19:28:12", "1795715", "hblrl.pepper-reprint.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 19:31:07", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 19:23:55", "1795714", "mynewraw.duckdns.org", "domain", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "75", "False", "https://bazaar.abuse.ch/sample/bfaf3900078db99c433f5d6e1d58989ae2c7c5a81aabeebc4668a87a89790466/", "remcos", "0", "abuse_ch"
"2026-04-21 19:22:07", "1795713", "channe1-hold.pepper-reprint.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 19:18:47", "1795707", "156.247.40.40:1527", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-21 19:18:47", "1795708", "192.252.176.120:1527", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-21 19:18:47", "1795709", "38.45.126.242:1527", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-21 19:18:47", "1795710", "38.91.113.58:1527", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-21 19:18:47", "1795711", "38.91.113.59:1527", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-21 19:18:47", "1795712", "56.155.111.29:5188", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-21 19:12:48", "1795705", "sparksfusion.site", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-21 19:12:29", "1795655", "https://nitzschi.com/file.js", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-21 19:09:21", "100", "True", "https://infosec.exchange/@monitorsg/116443576096335383", "KongTuke", "0", "monitorsg"
"2026-04-21 19:12:28", "1795656", "https://nitzschi.com/t", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-21 19:09:29", "100", "True", "https://infosec.exchange/@monitorsg/116443576096335383", "KongTuke", "0", "monitorsg"
"2026-04-21 19:12:28", "1795657", "https://nitzschi.com/g", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-21 19:09:36", "100", "True", "https://infosec.exchange/@monitorsg/116443576096335383", "KongTuke", "0", "monitorsg"
"2026-04-21 19:12:27", "1795658", "https://nitzschi.com/c", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-21 19:09:42", "100", "True", "https://infosec.exchange/@monitorsg/116443576096335383", "KongTuke", "0", "monitorsg"
"2026-04-21 19:12:27", "1795660", "https://49xb5hoiqsr.com/dl/agent.bat", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-21 19:09:49", "100", "True", "https://infosec.exchange/@monitorsg/116443576096335383", "KongTuke", "0", "monitorsg"
"2026-04-21 19:12:26", "1795661", "49xb5hoiqsr.com", "domain", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-21 19:10:07", "100", "True", "https://infosec.exchange/@monitorsg/116443576096335383", "KongTuke", "0", "monitorsg"
"2026-04-21 19:12:26", "1795662", "https://49xb5hoiqsr.com/dl/update.zip", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-21 19:48:58", "100", "True", "https://infosec.exchange/@monitorsg/116443576096335383", "KongTuke", "0", "monitorsg"
"2026-04-21 19:12:25", "1795668", "https://drive.usercontent.google.com/download?id=1RsoI3BAuH3uMNc6wdwwamUtsJhL6hHiB&export=download&confirm=t&uuid=32ec83bf-6d8e-4069-ac04-2cc059ae19e5", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "None", "gdrive,grpc,msi,nodejs,tor", "0", "Lenny_3BO"
"2026-04-21 19:10:55", "1795704", "winttra.matri2rchyor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 19:15:36", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 19:05:07", "1795703", "alt-c4pita.matri2rchyor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 19:07:38", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 19:00:26", "1795702", "guidelocal.matri2rchyor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 19:02:29", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:53:48", "1795701", "v3lvet-core.matri2rchyor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:56:28", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:49:19", "1795700", "split-mesh.matri2rchyor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:51:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:42:58", "1795699", "nr76.mess-laboratory.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:47:36", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:37:21", "1795698", "ujv18y.mess-laboratory.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:40:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:31:35", "1795697", "sol-spireix.mess-laboratory.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:34:10", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:26:30", "1795696", "profitconvo.mess-laboratory.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:29:29", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:21:23", "1795695", "webms.it.com", "domain", "botnet_cc", "win.darkcomet", "Breut,Fynloski,klovbot", "DarkComet", "", "75", "False", "https://bazaar.abuse.ch/sample/981083069928ba9c9ab6f5c00e08e39bce07449ef7415f58e962939edabdecd7/", "darkcomet", "0", "abuse_ch"
"2026-04-21 18:20:47", "1795694", "pack3-frame.mess-laboratory.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:23:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:15:25", "1795693", "xvy42z.mess-laboratory.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:15:30", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:09:53", "1795692", "talline5ix.dis1iketerrit.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:12:41", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 18:04:02", "1795691", "geo-illurn.dis1iketerrit.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:06:44", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:58:47", "1795690", "wagcrate.dis1iketerrit.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 18:01:42", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:53:26", "1795689", "silverspecimen.dis1iketerrit.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:58:07", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:47:31", "1795688", "quorvale0os.dis1iketerrit.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:50:41", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:42:06", "1795687", "sh4d-logic.dis1iketerrit.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:45:48", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:36:43", "1795686", "ultra-5ort.qi7mavel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:41:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:31:15", "1795685", "colorcast.qi7mavel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:34:28", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:25:42", "1795684", "ggtqa.qi7mavel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:29:25", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-21 17:20:10", "1795683", "0jw813sl.qi7mavel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:22:58", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:14:42", "1795682", "oifwmo.qi7mavel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:18:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:09:10", "1795681", "sub-p4tt.qi7mavel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:12:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 17:03:37", "1795680", "retanetwo.bovla1xel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:06:34", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 16:57:36", "1795679", "dyntide0al.bovla1xel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 17:01:28", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 16:52:22", "1795678", "tal-lithet.bovla1xel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 16:56:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 16:49:47", "1795677", "https://vjscloudjsns.beer/api/css.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-21 16:49:31", "1795676", "vjscloudjsns.beer", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-21 16:47:38", "1795675", "https://nslsconscloud.beer/api/css.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-21 16:47:21", "1795674", "nslsconscloud.beer", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-21 16:46:50", "1795673", "pr1rne-plate.bovla1xel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-21 16:47:35", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-21 16:46:17", "1795672", "https://ns-server-jscdn.beer/api/css.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
