################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-05-09 11:56:36 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-05-09 11:07:48", "1809527", "fundverify.nova7frame.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 11:09:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 11:07:42", "1809526", "sub-wo1f.messy-zamai.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 11:08:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 10:55:54", "1809525", "voicemacro.nova7frame.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:56:22", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 10:55:35", "1809524", "pal3t8-loop.messy-zamai.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:56:38", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 10:44:10", "1809522", "03f7.nova7frame.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:47:37", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 10:44:02", "1809521", "voyagefroz.messy-zamai.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:47:23", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 10:32:21", "1809519", "fcbxn.nova7frame.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:32:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 10:31:56", "1809518", "gene-track.messy-zamai.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:32:42", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 10:20:17", "1809517", "74l3it.messy-zamai.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:25:05", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 10:19:34", "1809516", "3e30omav.velorix.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:20:27", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 10:16:31", "1809515", "98yn.messy-zamai.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:17:31", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 10:12:35", "1809514", "meta-1nspect.velorix.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:12:57", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 10:05:28", "1809513", "steri-data.nanovo5kull.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:05:38", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 10:01:11", "1809512", "67b0njwj.velorix.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 10:06:20", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 09:53:41", "1809507", "wildmerg.nanovo5kull.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:54:23", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 09:49:22", "1809506", "iscx3.velorix.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:50:31", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 09:46:05", "1809505", "sorix8el.digital", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:46:10", "100", "False", "None", "9May2026,ClearFake,Commandline,MacOS", "0", "Gi7w0rm"
"2026-05-09 09:41:46", "1809504", "fox-glow.nanovo5kull.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:41:56", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 09:40:38", "1809503", "j88vm.com", "domain", "botnet_cc", "win.nanocore", "Nancrat,NanoCore", "Nanocore RAT", "", "75", "False", "https://bazaar.abuse.ch/sample/d4e6409a8cb4c6fee2be053a96b5d999357100545b580d459dd7ddde9f7de329/", "nanocore", "0", "abuse_ch"
"2026-05-09 09:37:33", "1809502", "geo-gu1d3.velorix.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:39:16", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 09:30:05", "1809501", "fllegi2j.nanovo5kull.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:31:11", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 09:26:46", "1809500", "mramn.velorix.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:27:48", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 09:18:41", "1809499", "9rtfhxav.nanovo5kull.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:19:21", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 09:14:58", "1809498", "mercore7is.velorix.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:15:36", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 09:07:38", "1809497", "memory-tone.nanovo5kull.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 09:03:16", "1809496", "dsff.softwincli.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 09:03:44", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 08:55:27", "1809495", "sshpro.skynodecfg.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:56:26", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 08:44:05", "1809494", "tcp.skynodecfg.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:45:34", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 08:32:19", "1809493", "netman.skynodecfg.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:32:58", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 08:30:16", "1809492", "git.softwincli.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:35:11", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 08:20:35", "1809491", "sys.softnetlink.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:21:40", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 08:19:02", "1809490", "ops.softwincli.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:19:27", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 08:09:26", "1809489", "webdoc.softnetlink.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:09:52", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 08:07:24", "1809488", "bin.softwincli.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:07:45", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 08:03:47", "1809487", "app.softnetlink.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:04:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 08:02:04", "1809486", "cli.softwincli.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 08:02:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 07:58:13", "1809485", "logbin.softnetlink.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:58:55", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 07:56:10", "1809484", "win.softwincli.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:56:39", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 07:52:47", "1809483", "apiops.softnetlink.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:53:28", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 07:50:54", "1809482", "sys.softwincli.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:51:22", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:46:59", "1809481", "git.softnetlink.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:48:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 07:45:02", "1809480", "pro.skyprodoc.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 07:45:01", "1809479", "pro.skyprodoc.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 07:43:10", "1809478", "877zsa.earoauth.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:43:40", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 07:39:17", "1809477", "tcp.skyprodoc.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:40:22", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:38:04", "1809476", "ultra-sh4p3.earoauth.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:38:18", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:33:48", "1809475", "ssh.skyprodoc.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:34:57", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:33:40", "1809474", "0dptx.earoauth.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:33:45", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:28:21", "1809473", "doc.skyprodoc.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:29:27", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:28:10", "1809472", "c4che-pulse.earoauth.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:30:20", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:22:51", "1809471", "usr.skyprodoc.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:23:43", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:22:42", "1809470", "yuo7qefc.mixruby.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:27:16", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:17:20", "1809469", "opt.skyprodoc.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:18:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 07:17:10", "1809468", "retailvelvet.mixruby.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:17:18", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 07:11:43", "1809467", "prox.vpssysnet.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:11:53", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-05-09 07:08:36", "1809466", "lensabhayangkara.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-05-09 07:07:28", "1809465", "net.vpssysnet.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:07:57", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 07:06:44", "1809464", "nor-venix.mixruby.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:07:25", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 07:03:21", "1809463", "sajnrfcj.mixruby.life", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-05-09 07:03:01", "1809462", "sub.vpssysnet.pics", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-05-09 07:03:41", "100", "False", "None", "9May2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-05-09 06:59:29", "1809288", "154.94.233.234:8443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2026-05-09 06:56:40", "50", "False", "None", "35916,c2,censys,cobalt strike", "0", "sojubear"
"2026-05-09 06:59:28", "1809289", "44.201.9.76:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "50", "False", "None", "14618,c2,censys,cobalt strike", "0", "sojubear"
"2026-05-09 06:59:28", "1809290", "89.124.120.221:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "50", "False", "None", "c2,censys,cobalt strike", "0", "sojubear"
"2026-05-09 06:59:28", "1809292", "54.190.138.40:42977", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "50", "False", "None", "16509,c2,censys,metasploit", "0", "sojubear"
"2026-05-09 06:59:27", "1809293", "13.60.227.214:2281", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "50", "False", "None", "16509,c2,censys,metasploit", "0", "sojubear"
"2026-05-09 06:59:27", "1809381", "ad7b8b26efc32208989b25ee5eb281333326e7cf6ef92360e4fc21af96f14e52", "sha256_hash", "payload", "win.xmrig", "None", "xmrig", "", "90", "False", "None", "autoit-injector,charmap-hollow,cryptominer,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:25", "1809382", "79ede42f58b0f72e5953c4fc0cbd250012e045d99704ac0e2e1ebf554a5a2d6e", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:25", "1809383", "aeac25a227301aedd78e3cd3937b73986750041e3295f178d365ae61c8ac64d9", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:25", "1809384", "194cda2a1d2c7c2b151e27d20c0429c22108f39540e4036d3b5056bbbea16fff", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:24", "1809387", "4a5d9078e6d4485a6aa89e35ca83cd743e038d74eb826bde725c5b2737e41a8a", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:23", "1809385", "1bcd3b49399526a3fb42330d89b123bf11ed8f27118a93e4187a64ad15e0a2eb", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:23", "1809386", "07a1be5f57473bdde2084ad0d04f9419e674a789790652f7e8e3a8e696d49e08", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:22", "1809389", "e43b38b314acef0d158e99884cd5710f", "md5_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:21", "1809388", "4a1dd2bf737357ff4c32df5b739cc5d8bb0003bcb35fbacc3174d36b2ef77cc0", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "autoit-injector,dbatloader-style,freepascal-rc4-rcdata,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:21", "1809390", "https://d.tmpfile.link/public/2026-05-09/4614e117-d7bb-46b1-9541-484fbe7315ff/ghhjgr.png", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "False", "None", "date-keyed-uuid,paste-host-abuse,png-masquerade-ps,tmpfile-link,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:20", "1809391", "d.tmpfile.link", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "False", "None", "date-keyed-uuid,paste-host-abuse,png-masquerade-ps,tmpfile-link,xmrig", "0", "Lenny_3BO"
"2026-05-09 06:59:17", "1809262", "http://gotextileltd.com/gotextileltd.zip", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "False", "None", "a0backdoor-style,clickfix,nativeaot,sideload,t1574002", "0", "Lenny_3BO"
"2026-05-09 06:59:17", "1809263", "gotextileltd.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "False", "None", "a0backdoor-style,clickfix,nativeaot,sideload,t1574002", "0", "Lenny_3BO"
"2026-05-09 06:59:16", "1809264", "jensydesign.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "False", "None", "a0backdoor-style,clickfix,nativeaot,sideload,t1574002", "0", "Lenny_3BO"
"2026-05-09 06:59:16", "1809265", "5a2b957a011901a7e88b8f96028ff004cad590455a36c4816d0f40007323cd01", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "a0backdoor-style,clickfix,nativeaot,sideload,t1574002", "0", "Lenny_3BO"
"2026-05-09 06:59:16", "1809266", "68e81ce966ca0c016bb638d0d29b106a0da7eab2ddf70438d8182fa89baf5d78", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "a0backdoor-style,clickfix,nativeaot,sideload,t1574002", "0", "Lenny_3BO"
"2026-05-09 06:59:15", "1809267", "d4c620b8fc7aca439861ce67b6f9132b89c2869887ac3f6a1b3008099e43b976", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "a0backdoor-style,clickfix,nativeaot,sideload,t1574002", "0", "Lenny_3BO"
"2026-05-09 06:59:15", "1809268", "f488edb3c0e3e81d7a1d1a4721dc9817a04f65f1939a645172ba8197b8358b41", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "75", "False", "None", "a0backdoor-style,clickfix,nativeaot,sideload,t1574002", "0", "Lenny_3BO"
"2026-05-09 06:59:14", "1809271", "https://crackedsoftware.doxbin.cy/windows", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "90", "False", "https://clickfix.carsonww.com/domains/crackedsoftware.doxbin.cy", "ClickFix", "0", "CarsonWilliams"
"2026-05-09 06:59:12", "1809246", "172.235.174.99:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:08:49", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:11", "1809248", "172.235.174.37:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:11:12", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:11", "1809249", "172.235.174.105:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:10:50", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:11", "1809250", "172.235.174.81:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:12:07", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:10", "1809253", "172.235.174.150:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:03:08", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:10", "1809254", "172.235.174.21:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:09:13", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:10", "1809256", "172.235.174.91:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:12:20", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:09", "1809257", "172.235.174.143:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:09:25", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:09", "1809258", "172.235.174.114:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:09:01", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:59:07", "1809245", "172.235.174.138:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-05-09 11:11:55", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-05-09 06:58:44", "1809224", "mpd.hidayahnetwork.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "90", "False", "None", "garble,gcleaner,go,loader,lumma_stealer,m1m1y6,vidar-style-deaddrop", "0", "Lenny_3BO"
"2026-05-09 06:58:44", "1809225", "https://steamcommunity.com/profiles/76561198707628078", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "90", "False", "None", "garble,gcleaner,go,loader,lumma_stealer,m1m1y6,vidar-style-deaddrop", "0", "Lenny_3BO"
"2026-05-09 06:58:43", "1809226", "https://telegram.me/hgo9tx", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "90", "False", "None", "garble,gcleaner,go,loader,lumma_stealer,m1m1y6,vidar-style-deaddrop", "0", "Lenny_3BO"
"2026-05-09 06:58:43", "1809227", "2872ea2e8dcde72e2d906895d62d646961111519ffacd5832dcd2234f7f087d1", "sha256_hash", "payload", "unknown", "None", "Unknown malware", "", "90", "False", "None", "garble,gcleaner,go,loader,lumma_stealer,m1m1y6,vidar-style-deaddrop", "0", "Lenny_3BO"
"2026-05-09 06:58:41", "1809235", "https://servicehstcmon.com/4b1786e5eb1812f6b3b01ac77deca041/hsts_mont.exe", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "85", "False", "None", "dll-search-order-hijack,fsutil,hollow-host,loader,powershell,trojanized-signed,two-stage", "0", "Lenny_3BO"
"2026-05-09 06:58:40", "1809236", "http://servicehstcmon.com/step2.txt", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "85", "False", "None", "dll-search-order-hijack,fsutil,hollow-host,loader,powershell,trojanized-signed,two-stage", "0", "Lenny_3BO"
"2026-05-09 06:58:40", "1809237", "http://servicehstcmon.com/step1.txt", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "85", "False", "None", "dll-search-order-hijack,fsutil,hollow-host,loader,powershell,trojanized-signed,two-stage", "0", "Lenny_3BO"
"2026-05-09 06:58:39", "1809238", "45.9.148.81:443", "ip:port", "payload_delivery", "unknown", "None", "Unknown malware", "", "85", "False", "None", "dll-search-order-hijack,fsutil,hollow-host,loader,powershell,trojanized-signed,two-stage", "0", "Lenny_3BO"
"2026-05-09 06:58:39", "1809239", "servicehstcmon.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "85", "False", "None", "dll-search-order-hijack,fsutil,hollow-host,loader,powershell,trojanized-signed,two-stage", "0", "Lenny_3BO"
